id,name,pitch_hand,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings
669087,"Huff, Sam",L,R,73.19027724,30.28836235,9.664205437,-3.302918628,0.551724138,7.261776087,30.97347466,23.71169857,29.61700065,29
668227,"Arozarena, Randy",L,R,73.1848616,24.55717763,9.014103923,-1.646824305,0.653846154,10.5124791,32.76753349,22.25505439,24.03416247,338
683090,"Lugo, Matthew",L,R,73.173125,34.52341408,10.67832594,-2.060717119,0.633333333,-2.817435523,26.33245705,29.14989257,28.5661654,30
677347,"Paris, Kyren",R,R,73.15525912,37.20893475,15.71903773,-4.743157689,0.505208333,-8.695925138,26.09400221,34.78992734,25.44276122,192
661388,"Contreras, William",R,R,73.15294114,28.92172257,10.58676266,3.045231647,0.656290532,1.667538557,30.24608099,28.57854243,27.97406003,771
676679,"Vázquez, Luis",L,R,73.14375935,34.80828367,11.36483121,1.251778561,0.434782609,4.44255522,31.58495022,27.142395,29.53456713,46
608701,"Refsnyder, Rob",R,R,73.14367717,30.24851641,10.66621947,1.84829948,0.608333333,-3.235238564,27.67019313,30.9054317,29.79227528,120
669134,"Campusano, Luis",L,R,73.13295,23.21309094,11.989333,-8.138195403,0.708333333,0.582789031,28.40395976,27.82117073,29.2135026,24
686894,"Wiemer, Joey",L,R,73.11745369,25.78168984,13.64018008,-13.43894925,0.738461538,11.77319508,37.238661,25.46546592,26.01460826,65
694374,"Tawa, Tim",R,R,73.11705797,31.43307528,10.64461893,-5.128738653,0.568281938,4.426343736,32.18652533,27.76018159,26.26057368,227
686611,"Crews, Dylan",R,R,73.11566745,26.146054,6.29831054,-0.539040125,0.493074792,0.094373694,30.05914606,29.96477236,26.2571811,361
665052,"Conine, Griffin",L,L,73.11449976,26.82329435,8.840912205,5.408731903,0.512195122,-4.594952478,26.56982169,31.16477416,31.16672141,41
596142,"Sánchez, Gary",L,R,73.11292621,29.93426595,12.76881179,-7.887084105,0.590909091,4.303181845,37.31075644,33.0075746,25.35276045,66
660757,"Gonzalez, Oscar",L,R,73.1066764,31.63291515,1.580601212,8.295982505,0.28,0.314859622,26.65231695,26.33745733,30.37943642,75
691016,"Soderstrom, Tyler",L,L,73.10432783,29.87563847,10.39779849,0.039721301,0.556650246,0.431048125,29.02805781,28.59700969,31.95563211,203
669134,"Campusano, Luis",R,R,73.10188429,26.1740428,10.98891911,-10.41304456,0.928571429,5.024403165,31.0666745,26.04227133,28.60026181,14
687597,"Beck, Jordan",R,R,73.09443046,32.60819644,11.03487136,-3.671655124,0.528671329,10.25328988,27.88532603,17.63203615,29.5155033,715
679529,"Torkelson, Spencer",L,R,73.0849252,38.24034232,14.14016513,-7.282387871,0.470198675,-2.573662917,30.52551901,33.09918193,27.75480603,302
624424,"Conforto, Michael",L,L,73.07760395,31.48390467,9.25733222,2.894004958,0.478991597,-0.268491414,26.86009574,27.12858716,28.51874289,119
692225,"Campbell, Kristian",L,R,73.06477336,34.35850896,11.31373517,9.737149009,0.40625,0.156447095,28.58475288,28.42830578,28.7347303,128
691777,"Muncy, Max",R,R,73.06226367,31.14815562,9.381844937,-6.197071797,0.512110727,7.703981537,33.26592809,25.56194655,28.12959037,289
680716,"Ornelas, Jonathan",R,R,73.040906,25.95118549,9.181780769,-9.364324531,0.6,16.8184479,36.9272203,20.1087724,28.54487661,15
664023,"Happ, Ian",L,R,73.03816884,31.08811292,8.724064034,-7.484883468,0.477192982,3.702973101,33.98052789,30.27755479,28.24769948,285
687221,"Rushing, Dalton",R,L,73.03553637,34.1053753,14.04301837,-4.997489969,0.569832402,2.49367623,32.45256476,29.95888853,27.98159114,179
669374,"Hiura, Keston",R,R,73.03545852,36.56299167,15.6742433,3.849301802,0.62962963,0.641050615,27.73274077,27.09169015,27.04863255,27
679529,"Torkelson, Spencer",R,R,73.03244485,37.90979632,13.29219113,-8.332961522,0.512064343,-2.134439805,30.7468201,32.8812599,28.06867403,746
694671,"Langford, Wyatt",R,R,73.02777239,33.22551349,16.5527267,-2.278334376,0.506289308,2.678368023,31.5291783,28.85081028,27.4712688,636
676572,"Wagaman, Eric",R,R,73.02662102,27.91642166,6.497450944,-2.277228521,0.494117647,6.746473435,31.9464231,25.19994967,28.23750031,510
640459,"Navarreto, Brian",R,R,73.02249727,28.19803878,12.98903742,-11.94348666,0.727272727,-0.259008295,32.66602915,32.92503745,27.56368097,11
694374,"Tawa, Tim",L,R,73.02243562,32.44951607,11.91510422,-5.775435716,0.496350365,5.882137707,33.26390725,27.38176954,25.6953971,137
493329,"Gurriel, Yuli",L,R,73.02059762,25.09261261,3.044854031,-9.75710198,0.30952381,14.37876002,31.01166611,16.63290609,27.86222962,42
682927,"Simon, Ronny",L,R,73.01951667,21.38596418,2.319045939,1.620274632,0.428571429,-4.162278891,27.81566796,31.97794685,24.77128048,21
682622,"Marte, Noelvi",R,R,73.00815381,30.31443807,9.608145887,-4.263278202,0.648989899,7.58729812,34.37553294,26.78823482,27.83374672,396
596142,"Sánchez, Gary",R,R,73.00782405,28.95313175,13.80087656,-7.681982815,0.64556962,3.853476504,36.5023896,32.64891309,25.95518291,79
656248,"Bouchard, Sean",L,R,73.00348091,39.1818903,14.76111247,-6.429926738,0.53030303,6.456093456,34.13354011,27.67744666,26.20113208,66
553869,"Díaz, Elias",R,R,72.99447473,28.39582443,6.712164283,-5.93045432,0.514376997,12.61297736,39.11484813,26.50187077,26.63497304,313
681987,"Eaton, Nate",R,R,72.99264483,31.10042272,4.300526029,-4.090003419,0.466666667,6.018630492,34.58451984,28.56588935,27.10744754,60
664913,"Brown, Seth",R,L,72.98924053,31.29135776,12.22508074,-10.83885561,0.539823009,3.203676641,34.49892462,31.29524798,26.21442245,113
669224,"Wells, Austin",L,L,72.98641614,32.31720526,11.79991336,-6.339237948,0.491869919,0.639722901,31.23523253,30.59550963,22.81037891,246
678554,"Mead, Curtis",R,R,72.98115598,31.39696904,6.051065524,-3.332813534,0.441048035,-1.831068442,31.45163119,33.28269963,28.45200743,229
686554,"Dunn, Oliver",R,L,72.98028212,28.69100331,9.366624869,1.555879284,0.480769231,-0.702521208,27.77654914,28.47907035,25.42464537,52
691176,"Domínguez, Jasson",L,R,72.97999301,30.72321639,6.939197808,-1.039765185,0.507772021,-0.57919595,28.7745082,29.35370415,25.2889564,193
669288,"Johnson, Daniel",R,L,72.97864296,30.09459281,13.56148286,-9.067134469,0.567901235,8.606103496,34.1705755,25.564472,29.33513742,81
686780,"Pagés, Pedro",L,R,72.97847771,31.54134627,7.462654356,-2.686819938,0.383084577,8.474250312,35.74735745,27.27310714,28.65615244,201
640459,"Navarreto, Brian",L,R,72.94085111,29.89718527,17.8090647,-18.77394071,0.444444444,6.08017967,38.78790785,32.70772818,27.95220075,9
593428,"Bogaerts, Xander",L,R,72.94083941,31.06775685,9.517774169,-4.126761374,0.504545455,13.65637514,33.162989,19.50661386,28.93492515,220
542303,"Ozuna, Marcell",R,R,72.93192045,36.29971911,13.99813532,-1.081013657,0.54610951,-1.942899537,32.45166446,34.394564,26.26232615,694
663993,"Lowe, Nathaniel",R,L,72.9151917,30.23106035,6.963165696,7.30654734,0.479112272,1.380616823,27.59819195,26.21757513,29.51898781,766
666134,"Jones, Nolan",R,L,72.91481923,35.5343253,9.168318587,-0.30022415,0.436265709,5.720024785,32.79502276,27.07499797,27.19905174,557
672359,"Ornelas, Tirso",R,L,72.91176217,26.13936969,1.153454328,3.428509236,0.304347826,-1.265569325,29.31916873,30.58473806,31.65356472,23
689200,"Melton, Jacob",R,L,72.90669811,28.63544409,11.65713109,5.712856719,0.513513514,-7.828822053,21.52134889,29.35017094,32.50613525,111
624641,"Sosa, Edmundo",L,R,72.87186472,34.09780646,11.21588924,-3.629793008,0.53271028,2.294801167,30.33573892,28.04093775,25.80433739,214
656537,"Hill, Derek",L,R,72.86735492,35.9588302,13.09514288,1.834240366,0.451612903,1.137311735,30.54643745,29.40912571,26.94089493,124
691718,"Crow-Armstrong, Pete",R,L,72.86627343,35.73111322,14.34290585,-2.801402296,0.497219132,5.641919373,35.69665201,30.05473264,26.52802151,899
642350,"Siri, Jose",L,R,72.85290933,36.4868857,8.412296892,5.388956093,0.433333333,0.810247376,22.56655097,21.75630359,26.5662036,30
608369,"Seager, Corey",R,L,72.85271343,34.04047984,12.21932473,3.795867828,0.573875803,5.115337755,31.667065,26.55172725,28.97688975,467
521692,"Perez, Salvador",R,R,72.8519182,33.85943303,12.76723674,-6.179834512,0.58400927,1.434373867,31.03930305,29.60492918,27.37266441,863
657136,"Wong, Connor",L,R,72.84700205,30.41596234,12.52268515,-3.693363155,0.421686747,5.637676249,34.02057769,28.38290144,28.30162171,83
681546,"Outman, James",R,L,72.84182484,37.66216581,18.39386646,-5.872265268,0.472826087,5.103300585,32.61972069,27.51642011,27.58727663,184
805249,"Kemp, Otto",R,R,72.83046085,34.01530742,11.08469675,-7.662149605,0.504237288,3.856787091,32.26390742,28.40712033,23.18217955,236
671732,"Butler, Lawrence",L,L,72.82654142,29.37719552,5.396907097,3.647249314,0.431693989,2.522999411,27.52548798,25.00248856,32.34094372,183
681297,"Cowser, Colton",L,L,72.81688405,38.3021017,16.57510723,-5.531761477,0.438016529,8.686514961,37.02304515,28.33653019,28.88005837,121
605170,"Caratini, Victor",L,R,72.81369525,40.32631013,14.89386528,-0.728480765,0.524752475,5.355099965,35.73791557,30.3828156,24.50738585,101
686469,"Pasquantino, Vinnie",R,L,72.80863696,29.2502799,10.01182804,-9.685989702,0.562807882,4.014464778,32.52201601,28.50755123,31.18746415,812
669236,"Jackson, Jeremiah",L,R,72.8060042,28.43729975,14.04424375,-3.093088028,0.56,2.268800437,31.40643153,29.13763109,31.96157437,100
678894,"Peguero, Liover",R,R,72.80521051,24.67326393,6.503202967,-9.475074421,0.487179487,5.294180882,35.7307736,30.43659272,26.67123713,78
641555,"Escarra, J.C.",R,L,72.79822188,27.24799952,6.407254213,-8.349232304,0.504273504,-4.229883581,29.87152075,34.10140434,28.46998676,117
683748,"Mesa Jr., Victor",R,L,72.79747827,29.25620884,8.835722525,-4.344427758,0.711538462,3.553293555,29.93188583,26.37859227,28.52629618,52
656582,"Joe, Connor",L,R,72.79574569,31.39694734,5.967381276,-5.014041178,0.344827586,-2.239473122,32.61669491,34.85616803,29.29355567,58
606466,"Marte, Ketel",R,R,72.78161475,32.77867515,11.87109544,-6.605954288,0.664921466,6.689012186,36.80384857,30.11483639,21.85348413,573
669357,"Gorman, Nolan",R,L,72.78133782,34.38983139,14.70295847,-0.990624233,0.517985612,1.768460499,32.61202209,30.8435616,30.36284843,556
694208,"Ballesteros, Moisés",R,L,72.78107717,28.59434284,5.056052283,9.546426606,0.47826087,-4.66260175,29.2587728,33.92137455,29.29881459,92
553993,"Suárez, Eugenio",L,R,72.77985276,38.73088905,16.54289479,-2.040077277,0.506134969,15.27757732,33.65193285,18.37435553,23.40919973,326
695681,"Moore, Christian",L,R,72.77273089,34.41006046,6.739138838,4.391115492,0.341772152,1.773187502,30.27017248,28.49698498,24.26764046,79
545121,"Vargas, Ildemaro",L,R,72.77050024,24.79071336,7.758740374,-8.696892563,0.56097561,5.170675255,32.98727089,27.81659563,25.70538327,82
676475,"Burleson, Alec",R,L,72.76763129,31.48602635,10.75038835,-0.688272724,0.6,-1.47421169,32.24479028,33.71900197,23.18168016,645
677942,"Alexander, Blaze",L,R,72.7628874,37.58555177,9.694722195,3.654588564,0.409448819,-3.554887037,24.16986476,27.7247518,28.39923766,127
682928,"Abrams, CJ",R,L,72.75528451,27.00495128,10.43171147,-2.910505374,0.604054054,3.39740472,31.16262144,27.76521672,29.90181606,740
666139,"Lowe, Josh",R,L,72.74106758,36.26400141,7.355592915,-0.990637171,0.465625,5.154532722,29.64335781,24.48882509,30.4955014,640
606192,"Hernández, Teoscar",R,R,72.73998654,31.77780777,10.18947714,0.096584584,0.55,-0.377432175,30.35746186,30.73489404,29.87104351,720
669911,"Toglia, Michael",L,R,72.73855287,31.86350281,12.14032621,-6.334098945,0.51497006,8.349313611,30.44057684,22.09126323,30.56727009,167
516782,"Marte, Starling",L,R,72.7372346,34.86936718,9.21656733,-0.494884219,0.476190476,5.33181928,23.98174883,18.64992955,28.76426144,252
542303,"Ozuna, Marcell",L,R,72.72550127,38.64085312,13.76483263,-0.370284586,0.476415094,-2.232159049,32.24990268,34.48206173,25.57638472,212
683011,"Volpe, Anthony",R,R,72.72124019,31.33827201,10.63364813,6.182078886,0.651428571,-3.869517785,24.68316773,28.55268552,29.25827621,700
592885,"Yelich, Christian",L,L,72.72120994,35.1652102,9.033467148,6.341519042,0.437106918,-1.329905748,26.59213287,27.92203862,30.42407929,318
641555,"Escarra, J.C.",L,L,72.71918444,27.57314144,8.018038011,-10.35424003,0.62962963,-2.542773205,31.84289053,34.38566373,29.05234774,27
669911,"Toglia, Michael",R,L,72.71899112,37.41461517,15.8050905,-0.999236836,0.413875598,0.3317398,27.45978985,27.12805005,30.30146143,418
669221,"Murphy, Sean",L,R,72.71359528,30.27492178,11.75113648,-2.097027379,0.445887446,-0.210275953,29.4494219,29.65969785,31.04869535,231
694376,"Whitcomb, Shay",L,R,72.71134313,30.77481523,13.92469423,-10.79961761,0.5,2.383242031,32.87620638,30.49296435,28.88347663,16
672820,"Sosa, Lenyn",R,R,72.69795702,32.01482816,10.27820177,0.15517472,0.559701493,2.732716503,32.94800435,30.21528785,27.55336772,670
695681,"Moore, Christian",R,R,72.69126644,32.80959357,8.202952534,3.229318084,0.582995951,2.053997849,30.61781991,28.56382206,24.39234316,247
572191,"Taylor, Michael A.",L,R,72.68882917,31.9288902,13.73118125,2.730483511,0.5,6.869558778,29.37548427,22.50592549,30.62801638,264
663457,"Nootbaar, Lars",L,L,72.68337282,27.56006924,9.50099162,-4.291934901,0.523148148,6.289670462,35.68135622,29.39168576,28.30998798,216
691781,"House, Brady",L,R,72.67593178,36.64701324,9.924130166,1.501660447,0.404109589,5.090428611,27.64611725,22.55568864,26.61614325,146
666310,"Naylor, Bo",R,L,72.66716892,32.41855908,14.06245319,-8.466723329,0.515957447,8.008211097,35.11467666,27.10646556,30.93888145,564
669720,"Hays, Austin",L,R,72.66506129,31.20504469,15.1984447,-8.006343308,0.668539326,24.77263936,37.08111481,12.30847545,28.36917134,178
666915,"Dalbec, Bobby",R,R,72.6556385,35.29151818,14.60939502,-5.263226288,0.35,6.462612959,34.18905975,27.72644679,28.0201162,20
690924,"Fulford, Braxton",L,R,72.64622829,28.62851871,10.56519914,-6.285740674,0.585714286,12.95791278,35.35547524,22.39756246,25.81682839,70
805249,"Kemp, Otto",L,R,72.62507176,35.96500953,12.89690187,-7.983522112,0.374045802,6.069739172,32.98292921,26.91319004,22.72441843,131
666160,"Moniak, Mickey",L,L,72.62100649,33.25605462,11.76267249,-5.176715501,0.493506494,4.5423116,30.4452662,25.9029546,32.08874915,77
605204,"Davis, J.D.",R,R,72.61410588,36.02541385,4.035557383,15.28467155,0.411764706,-10.86132403,21.53264728,32.39397132,30.04278835,17
694728,"Matthews, Brice",L,R,72.61369273,34.48857113,14.8226288,4.652597441,0.409090909,1.551958301,29.39611722,27.84415891,24.42911271,22
671655,"Valera, George",R,L,72.59834706,24.90623268,6.94737022,-4.720859263,0.588235294,8.389956173,37.46328481,29.07332864,28.07438216,68
676356,"DeLuca, Jonny",L,R,72.59721325,27.8587706,7.839100825,-12.6883775,0.6,9.878506735,36.47701044,26.59850371,26.8809617,40
681624,"Pages, Andy",L,R,72.59652271,41.65250973,7.709701059,-2.14446817,0.482638889,-1.142147808,30.54117265,31.68332046,29.63793975,288
700250,"Rice, Ben",L,L,72.58228851,32.33762886,11.95465922,-9.368765433,0.597701149,-1.596016143,30.64594203,32.24195818,28.84123061,174
642201,"White, Eli",L,R,72.5789441,34.825533,9.156989525,2.279449893,0.439759036,-0.323262752,28.01859271,28.34185546,30.47320477,166
669398,"Workman, Gage",L,L,72.57579,37.99261707,20.78242089,-7.601890095,0,1.673855638,30.71062684,29.0367712,27.78526263,1
516782,"Marte, Starling",R,R,72.57254745,35.86385434,8.281514531,-0.207045601,0.455782313,5.552006016,23.97223894,18.42023293,28.44778542,294
694203,"Guzman, Denzer",L,R,72.563423,36.04512326,9.736323465,-5.659879755,0.5,-3.458981336,29.58513094,33.04411227,24.26046664,20
553869,"Díaz, Elias",L,R,72.56328203,30.40468764,5.075266798,-1.549174248,0.460122699,9.860445996,36.60939434,26.74894834,26.51893775,163
681624,"Pages, Andy",R,R,72.56168781,40.18836239,7.84869738,-4.641682463,0.483050847,0.005733145,31.53875125,31.5330181,29.87046966,826
672386,"Kirk, Alejandro",L,R,72.56021534,24.84739121,7.907156583,4.803127446,0.508547009,7.438882588,29.45305355,22.01417096,31.41323998,234
670223,"Mervis, Matt",L,L,72.5572525,34.76576483,18.67672222,-12.74381371,0.625,7.401533763,34.24233793,26.84080417,29.94907968,16
687637,"Beavers, Dylan",R,L,72.5484997,39.32556817,7.764485591,-3.966512963,0.506024096,-1.123430455,31.11928862,32.24271908,25.58622113,166
669221,"Murphy, Sean",R,R,72.54216936,31.21155501,12.92543496,-5.220688653,0.531976744,1.52879193,31.54952618,30.02073425,30.93155031,344
680728,"Del Castillo, Adrian",R,L,72.52370117,33.49105217,13.67900835,-5.317594858,0.497652582,7.913510324,36.8630312,28.94952087,28.48054821,213
672386,"Kirk, Alejandro",R,R,72.51383588,23.60590411,7.854868411,4.438896354,0.576104746,8.778920425,30.27874189,21.49982146,31.59186972,611
518792,"Heyward, Jason",R,L,72.51191056,28.37493901,9.889914464,-6.610773664,0.634920635,-5.50134107,25.54112781,31.04246888,34.65254409,126
656248,"Bouchard, Sean",R,R,72.5041897,36.26118883,11.89877276,-2.159221253,0.484848485,4.327883827,31.47952238,27.15163855,26.55860057,33
609280,"Andujar, Miguel",L,R,72.5034529,26.66736243,5.80405035,-6.490086829,0.520710059,4.188921056,32.74046215,28.55154109,30.69527137,169
671277,"García Jr., Luis",R,L,72.48897655,29.02275845,10.53635722,-2.386605648,0.610027855,5.345874081,33.41956998,28.0736959,28.38527424,718
493329,"Gurriel, Yuli",R,R,72.48849095,23.97269105,2.872517834,-9.746182584,0.333333333,14.77764814,31.42907456,16.65142642,27.97184048,21
670032,"Lopez, Nicky",L,L,72.47785,27.97802528,17.99324472,4.182249022,1,8.427573013,32.20390679,23.77633378,32.69716893,1
663330,"Jones, Jahmai",R,R,72.47275628,29.0983156,12.33808177,-5.109898391,0.76744186,5.113181685,31.6754645,26.56228281,29.39464899,43
687401,"Ortiz, Joey",R,R,72.47139188,27.28627809,1.894251336,-1.724127255,0.354596623,-2.923893666,29.08523681,32.00913047,28.44703979,533
680777,"Jeffers, Ryan",L,R,72.46623548,28.57851784,8.9267426,-1.938892573,0.489247312,0.669086586,29.1975812,28.52849461,27.16237285,186
607043,"Nimmo, Brandon",R,L,72.44538454,29.15018057,7.020835819,1.641853728,0.488888889,-1.160929978,27.0330967,28.19402668,31.48912151,720
467793,"Santana, Carlos",L,R,72.44097411,25.58595049,10.21640088,-2.590786477,0.703056769,3.700900409,32.57970242,28.87880201,27.42482515,229
686780,"Pagés, Pedro",R,R,72.43315841,29.98373292,6.886791984,-3.087129656,0.422360248,9.04143375,36.13232284,27.09088909,28.93409273,483
642136,"Thaiss, Matt",R,L,72.43266106,28.12206508,6.780897141,1.301117406,0.482269504,3.845456964,30.57447173,26.72901476,27.24454518,282
665862,"Chisholm Jr., Jazz",L,L,72.42975134,32.19548375,14.6686954,-4.944142217,0.603686636,-0.531929743,30.21558473,30.74751447,26.53809704,217
700242,"Sweeney, Trey",L,L,72.42758946,24.79032541,7.081601877,-4.86091597,0.608108108,8.320722955,35.90571081,27.58498785,30.94321683,74
657656,"Laureano, Ramón",L,R,72.41722924,36.59602067,16.28057637,0.710240438,0.429657795,2.319992039,32.8518605,30.53186846,31.1759545,263
678662,"Tovar, Ezequiel",L,R,72.41000792,36.79721348,10.80662618,1.637584226,0.540983607,0.367877206,29.04483408,28.67695687,24.01319965,183
669722,"Davidson, Logan",R,L,72.40754855,32.87007981,14.37202266,-6.226896281,0.376811594,11.09195372,32.85867258,21.76671887,29.81277767,69
672642,"Berroa, Steward",R,L,72.407495,34.50531722,19.97138079,-13.27674577,0.5,13.13685577,37.68548346,24.54862769,29.94552393,4
663616,"Larnach, Trevor",R,L,72.39664215,34.32940662,8.184467082,-10.34215428,0.397727273,5.370035716,33.94677351,28.57673779,27.03736096,704
687551,"Gilbert, Drew",R,L,72.39355441,24.81914569,5.322969227,-11.50374271,0.463235294,5.719370204,33.11701139,27.39764119,29.32261655,136
669357,"Gorman, Nolan",L,L,72.38585061,32.667312,15.16690499,-5.481234187,0.450381679,2.648841061,35.11512108,32.46628002,30.54726393,131
592626,"Pederson, Joc",L,L,72.382448,29.4085879,1.964799089,4.503066248,0.4,-8.022485399,23.96899682,31.99148222,27.01471605,10
694376,"Whitcomb, Shay",R,R,72.38178783,29.42890437,11.65874031,-6.057433884,0.630434783,-0.939975916,30.60058387,31.54055978,29.25915485,46
665161,"Peña, Jeremy",R,R,72.37864964,29.92366053,10.98956429,-8.45907757,0.64556962,2.306128006,32.26497455,29.95884654,26.31762563,632
502671,"Goldschmidt, Paul",R,R,72.3738759,31.70993531,9.414557274,3.033695388,0.527863777,-4.939522961,20.66201746,25.60154042,34.29122648,646
691182,"Amador, Adael",L,R,72.36471514,28.84797684,5.014478638,-15.50274627,0.314285714,11.13548655,37.69439459,26.55890803,27.60649857,35
687529,"McCray, Grant",L,L,72.35948714,32.75531189,15.29877113,-12.63330979,0.571428571,17.86889129,34.67007625,16.80118496,24.88097527,7
691718,"Crow-Armstrong, Pete",L,L,72.35118773,32.54125182,15.10061724,-5.398693868,0.509202454,6.712641209,37.47560992,30.76296871,26.87950544,326
623993,"Santander, Anthony",L,R,72.3467943,26.73469321,4.38421188,0.197463996,0.417721519,5.933655095,29.08889607,23.15524098,27.46102223,79
657557,"DeJong, Paul",R,R,72.34369476,34.57269133,15.49993976,-4.318275904,0.523809524,6.000781527,34.09512289,28.09434136,27.09877578,273
682729,"Clase, Jonatan",L,R,72.33815918,33.25689802,3.572296222,2.89161321,0.326530612,1.688552753,29.27580687,27.58725412,25.73013383,49
642731,"Estrada, Thairo",L,R,72.33384968,30.54514544,9.631895809,-0.381382776,0.523809524,6.648543178,33.62137324,26.97283006,26.94495511,63
571448,"Arenado, Nolan",L,R,72.31512817,34.35911301,10.35969197,-8.06813535,0.572222222,2.422233794,34.9503875,32.5281537,28.53302516,180
691781,"House, Brady",R,R,72.31281003,34.90418669,7.923168163,4.154211753,0.509915014,3.923442875,26.2710491,22.34760623,27.45600388,353
669717,"Wilson, Will",R,R,72.30315418,31.81990461,12.37103747,-1.888845549,0.64556962,4.226686116,30.7664385,26.53975238,28.31620586,79
543510,"McCann, James",L,R,72.30052865,38.43025274,9.537901299,-1.866900532,0.418918919,12.34239362,36.57394295,24.23154933,27.44101139,74
680777,"Jeffers, Ryan",R,R,72.29946869,28.59242631,10.3245697,-3.827216104,0.574279379,0.983832014,29.11895921,28.1351272,27.40462624,451
657041,"Thomas, Lane",R,R,72.29879954,27.96132139,8.547836982,-3.71833774,0.638461538,6.979592263,28.89720882,21.91761655,29.50442382,130
665966,"Narváez, Carlos",R,R,72.29739767,29.45795505,8.689711691,2.44568594,0.54290718,5.42882185,30.58167146,25.15284961,29.33645682,571
673237,"Diaz, Yainer",L,R,72.28709582,29.8762744,9.958895413,3.650567377,0.538793103,1.020567965,31.09516243,30.07459447,27.74919036,232
664059,"Haggerty, Sam",L,R,72.26652808,31.52392435,3.536823498,-0.466052154,0.298013245,9.41726029,26.8506565,17.43339621,30.66486413,151
641943,"Palacios, Joshua",R,L,72.26467662,30.35783399,8.603063077,2.669043,0.506849315,-0.958873378,27.21273452,28.1716079,29.98596662,219
664761,"Bohm, Alec",L,R,72.26242046,29.58681658,7.426924766,1.074688261,0.557077626,3.271397928,28.99311887,25.72172094,28.88922579,219
676116,"Noda, Ryan",R,L,72.26201036,35.89004554,17.74203731,-0.692256335,0.43373494,2.57789792,30.35211252,27.7742146,26.92980949,83
672820,"Sosa, Lenyn",L,R,72.25746298,34.05806656,10.97947017,1.32243566,0.538167939,1.421300633,32.14082806,30.71952743,27.42931562,262
683011,"Volpe, Anthony",L,R,72.25350835,32.06134964,11.80493706,4.245013221,0.64028777,-3.145310197,25.82110101,28.96641121,29.0498558,278
665966,"Narváez, Carlos",L,R,72.24745244,31.4462367,10.35268083,2.46040298,0.537777778,6.050824292,30.79976368,24.74893939,28.86289105,225
682641,"Matos, Luis",R,R,72.24457954,26.87716382,6.276748483,-7.393731838,0.554913295,7.705455618,34.2456412,26.54018558,27.33578972,173
681546,"Outman, James",L,L,72.23872528,37.2783164,17.92050469,-7.370858789,0.430555556,6.896566317,33.97227944,27.07571313,28.4610881,72
687401,"Ortiz, Joey",L,R,72.2344212,29.16780646,1.277906809,-1.84358909,0.283185841,-2.69396307,29.10720822,31.80117129,27.64546717,226
656537,"Hill, Derek",R,R,72.23066286,34.26867117,15.49583206,-0.357652899,0.462585034,3.705993469,33.27330452,29.56731105,26.85779782,147
683748,"Mesa Jr., Victor",L,L,72.22926357,28.0539391,3.763808997,2.78088992,0.571428571,-1.521229111,24.44356843,25.96479754,31.13352684,14
642715,"Adames, Willy",L,R,72.22774895,35.04344491,18.64661446,-3.879137916,0.51048951,2.421913631,31.56549277,29.14357914,28.80571312,286
682988,"Locklear, Tyler",L,R,72.224831,35.28837858,13.74815973,-0.054192472,0.442857143,11.51823537,27.84559981,16.32736444,30.9936759,70
605170,"Caratini, Victor",R,L,72.21831071,33.84667133,9.864733542,-4.166250292,0.574036511,7.412346762,37.62663726,30.21429049,24.0243909,493
665019,"Clemens, Kody",L,L,72.20541113,26.58996779,12.55745517,-4.048136571,0.669014085,1.668348444,34.20016886,32.53182041,28.41126643,142
665804,"Amaya, Miguel",R,R,72.20490543,35.06193198,10.60096774,-10.22355025,0.535714286,1.431040851,30.53022045,29.0991796,27.10390291,140
694388,"Loperfido, Joey",R,L,72.20042674,37.79785667,15.86905051,5.171366575,0.428571429,-2.062832241,25.98739577,28.05022801,29.83372893,147
622761,"Mateo, Jorge",L,R,72.19697143,30.99994631,9.878733902,-5.882940843,0.485714286,-0.89115332,31.02494384,31.91609716,26.98859088,70
694377,"Yorke, Nick",L,R,72.19262091,35.05359608,1.957865797,3.545084862,0.363636364,-6.318205048,24.32908544,30.64729049,24.86213428,44
701538,"Merrill, Jackson",R,L,72.18218906,37.5859988,10.24284527,1.01376554,0.466898955,2.72256057,27.25913375,24.53657318,28.50959051,574
592663,"Realmuto, J.T.",L,R,72.17583629,35.13029675,12.40092167,0.876346145,0.484848485,-2.693173968,28.36529699,31.05847096,27.31081887,264
665019,"Clemens, Kody",R,L,72.17099185,27.11035272,12.27078967,-2.687450724,0.65631068,1.419066995,33.24727037,31.82820337,27.36056618,515
680869,"Gelof, Zack",R,R,72.15336733,34.65357057,22.32378314,-2.72953102,0.297709924,8.355610141,29.66526788,21.30965774,28.99856544,131
673237,"Diaz, Yainer",R,R,72.14621586,27.84060253,10.600205,-0.012829945,0.607427056,4.156970035,32.91575215,28.75878211,28.47821944,754
666165,"Sabol, Blake",R,L,72.14200355,30.3278195,10.47466441,5.233166044,0.580645161,4.089167684,33.74057081,29.65140313,28.49457746,31
666969,"García, Adolis",R,R,72.13835616,28.10834885,8.892785822,-0.978384191,0.617524339,2.241090779,31.29737855,29.05628777,25.25237057,719
